RecordID,SalesOrderID,SalesOrderDetailID,ProductID,OrderQty,UnitPrice,UnitPriceDiscount,LineTotal,ModifiedDate,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,ShipToAddressID,BillToAddressID,ShipMethod,CreditCardApprovalCode,DI_CreateDT
97,71938,113279,813,1,72.1620,0.0000,72.162000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71938,PO8468183315,10-4020-000016,29546,635,635,CARGO TRANSPORT 5,,2023-02-13 22:09:54
98,71938,113280,938,5,24.2940,0.0000,121.470000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71938,PO8468183315,10-4020-000016,29546,635,635,CARGO TRANSPORT 5,,2023-02-13 22:09:54
99,71938,113281,884,5,32.3940,0.0000,161.970000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71938,PO8468183315,10-4020-000016,29546,635,635,CARGO TRANSPORT 5,,2023-02-13 22:09:54
100,71938,113282,711,3,20.9940,0.0000,62.982000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71938,PO8468183315,10-4020-000016,29546,635,635,CARGO TRANSPORT 5,,2023-02-13 22:09:54
101,71938,113283,712,1,5.3940,0.0000,5.394000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71938,PO8468183315,10-4020-000016,29546,635,635,CARGO TRANSPORT 5,,2023-02-13 22:09:54
102,71938,113284,940,5,48.5940,0.0000,242.970000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71938,PO8468183315,10-4020-000016,29546,635,635,CARGO TRANSPORT 5,,2023-02-13 22:09:54
103,71938,113285,792,3,1466.0100,0.0000,4398.030000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71938,PO8468183315,10-4020-000016,29546,635,635,CARGO TRANSPORT 5,,2023-02-13 22:09:54
104,71938,113286,976,5,1020.5940,0.0000,5102.970000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71938,PO8468183315,10-4020-000016,29546,635,635,CARGO TRANSPORT 5,,2023-02-13 22:09:54
105,71938,113287,798,5,672.2940,0.0000,3361.470000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71938,PO8468183315,10-4020-000016,29546,635,635,CARGO TRANSPORT 5,,2023-02-13 22:09:54
106,71938,113288,799,4,672.2940,0.0000,2689.176000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71938,PO8468183315,10-4020-000016,29546,635,635,CARGO TRANSPORT 5,,2023-02-13 22:09:54
107,71938,113289,864,4,38.1000,0.0000,152.400000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71938,PO8468183315,10-4020-000016,29546,635,635,CARGO TRANSPORT 5,,2023-02-13 22:09:54
108,71938,113290,714,2,29.9940,0.0000,59.988000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71938,PO8468183315,10-4020-000016,29546,635,635,CARGO TRANSPORT 5,,2023-02-13 22:09:54
109,71938,113291,999,4,323.9940,0.0000,1295.976000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71938,PO8468183315,10-4020-000016,29546,635,635,CARGO TRANSPORT 5,,2023-02-13 22:09:54
110,71938,113292,998,5,323.9940,0.0000,1619.970000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71938,PO8468183315,10-4020-000016,29546,635,635,CARGO TRANSPORT 5,,2023-02-13 22:09:54
111,71938,113293,877,6,4.7700,0.0000,28.620000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71938,PO8468183315,10-4020-000016,29546,635,635,CARGO TRANSPORT 5,,2023-02-13 22:09:54
112,71938,113294,796,3,1466.0100,0.0000,4398.030000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71938,PO8468183315,10-4020-000016,29546,635,635,CARGO TRANSPORT 5,,2023-02-13 22:09:54
113,71938,113295,708,5,20.9940,0.0000,104.970000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71938,PO8468183315,10-4020-000016,29546,635,635,CARGO TRANSPORT 5,,2023-02-13 22:09:54
114,71938,113296,865,5,38.1000,0.0000,190.500000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71938,PO8468183315,10-4020-000016,29546,635,635,CARGO TRANSPORT 5,,2023-02-13 22:09:54
115,71938,113297,738,3,202.3320,0.0000,606.996000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71938,PO8468183315,10-4020-000016,29546,635,635,CARGO TRANSPORT 5,,2023-02-13 22:09:54
116,71938,113298,883,3,32.3940,0.0000,97.182000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71938,PO8468183315,10-4020-000016,29546,635,635,CARGO TRANSPORT 5,,2023-02-13 22:09:54
117,71938,113299,997,3,323.9940,0.0000,971.982000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71938,PO8468183315,10-4020-000016,29546,635,635,CARGO TRANSPORT 5,,2023-02-13 22:09:54
118,71938,113300,870,8,2.9940,0.0000,23.952000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71938,PO8468183315,10-4020-000016,29546,635,635,CARGO TRANSPORT 5,,2023-02-13 22:09:54
119,71938,113301,795,6,1466.0100,0.0000,8796.060000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71938,PO8468183315,10-4020-000016,29546,635,635,CARGO TRANSPORT 5,,2023-02-13 22:09:54
120,71938,113302,874,4,5.3940,0.0000,21.576000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71938,PO8468183315,10-4020-000016,29546,635,635,CARGO TRANSPORT 5,,2023-02-13 22:09:54
121,71938,113303,859,2,14.6940,0.0000,29.388000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71938,PO8468183315,10-4020-000016,29546,635,635,CARGO TRANSPORT 5,,2023-02-13 22:09:54
122,71938,113304,975,5,1020.5940,0.0000,5102.970000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71938,PO8468183315,10-4020-000016,29546,635,635,CARGO TRANSPORT 5,,2023-02-13 22:09:54
123,71938,113305,793,3,1466.0100,0.0000,4398.030000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71938,PO8468183315,10-4020-000016,29546,635,635,CARGO TRANSPORT 5,,2023-02-13 22:09:54
124,71938,113306,797,5,672.2940,0.0000,3361.470000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71938,PO8468183315,10-4020-000016,29546,635,635,CARGO TRANSPORT 5,,2023-02-13 22:09:54
125,71938,113307,880,7,32.9940,0.0000,230.958000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71938,PO8468183315,10-4020-000016,29546,635,635,CARGO TRANSPORT 5,,2023-02-13 22:09:54
126,71938,113308,977,4,323.9940,0.0000,1295.976000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71938,PO8468183315,10-4020-000016,29546,635,635,CARGO TRANSPORT 5,,2023-02-13 22:09:54
127,71938,113309,801,5,672.2940,0.0000,3361.470000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71938,PO8468183315,10-4020-000016,29546,635,635,CARGO TRANSPORT 5,,2023-02-13 22:09:54
128,71938,113310,794,7,1466.0100,0.0000,10262.070000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71938,PO8468183315,10-4020-000016,29546,635,635,CARGO TRANSPORT 5,,2023-02-13 22:09:54
129,71938,113311,939,6,37.2540,0.0000,223.524000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71938,PO8468183315,10-4020-000016,29546,635,635,CARGO TRANSPORT 5,,2023-02-13 22:09:54
130,71938,113312,715,3,29.9940,0.0000,89.982000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71938,PO8468183315,10-4020-000016,29546,635,635,CARGO TRANSPORT 5,,2023-02-13 22:09:54
131,71938,113313,881,1,32.3940,0.0000,32.394000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71938,PO8468183315,10-4020-000016,29546,635,635,CARGO TRANSPORT 5,,2023-02-13 22:09:54
132,71938,113314,875,2,5.3940,0.0000,10.788000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71938,PO8468183315,10-4020-000016,29546,635,635,CARGO TRANSPORT 5,,2023-02-13 22:09:54
133,71938,113315,800,3,672.2940,0.0000,2016.882000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71938,PO8468183315,10-4020-000016,29546,635,635,CARGO TRANSPORT 5,,2023-02-13 22:09:54
134,71784,110753,711,2,20.9940,0.0000,41.988000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
135,71784,110754,885,8,602.3460,0.0000,4818.768000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
136,71784,110755,954,2,1430.4420,0.0000,2860.884000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
137,71784,110756,870,11,2.8942,0.0200,31.199476,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
138,71784,110757,865,8,38.1000,0.0000,304.800000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
139,71784,110758,970,4,728.9100,0.0000,2915.640000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
140,71784,110759,959,1,445.4100,0.0000,445.410000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
141,71784,110760,714,9,29.9940,0.0000,269.946000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
142,71784,110761,712,10,5.3940,0.0000,53.940000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
143,71784,110762,972,4,728.9100,0.0000,2915.640000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
144,71784,110763,877,8,4.7700,0.0000,38.160000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
145,71784,110764,716,5,29.9940,0.0000,149.970000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
146,71784,110765,965,11,430.5630,0.0200,4641.469140,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
147,71784,110766,958,6,445.4100,0.0000,2672.460000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
148,71784,110767,876,6,72.0000,0.0000,432.000000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
149,71784,110768,899,2,200.0520,0.0000,400.104000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
150,71784,110769,858,6,14.6940,0.0000,88.164000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
151,71784,110770,889,4,602.3460,0.0000,2409.384000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
152,71784,110771,962,7,445.4100,0.0000,3117.870000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
153,71784,110772,895,2,200.0520,0.0000,400.104000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
154,71784,110773,957,12,1382.7606,0.0200,16261.264656,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
155,71784,110774,979,8,445.4100,0.0000,3563.280000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
156,71784,110775,961,3,445.4100,0.0000,1336.230000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
157,71784,110776,963,5,445.4100,0.0000,2227.050000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
158,71784,110777,953,3,728.9100,0.0000,2186.730000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
159,71784,110778,966,4,1430.4420,0.0000,5721.768000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
160,71784,110779,967,6,1430.4420,0.0000,8582.652000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
161,71784,110780,969,10,1430.4420,0.0000,14304.420000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
162,71784,110781,955,2,1430.4420,0.0000,2860.884000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
163,71784,110782,916,2,31.5840,0.0000,63.168000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
164,71784,110783,896,3,200.0520,0.0000,600.156000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
165,71784,110784,900,1,200.0520,0.0000,200.052000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
166,71784,110785,893,1,602.3460,0.0000,602.346000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
167,71784,110786,715,8,29.9940,0.0000,239.952000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
168,71784,110787,881,6,32.3940,0.0000,194.364000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
169,71784,110788,883,7,32.3940,0.0000,226.758000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
170,71784,110789,884,3,32.3940,0.0000,97.182000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
171,71784,110790,859,5,14.6940,0.0000,73.470000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
172,71784,110791,864,23,34.9250,0.0500,763.111250,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
173,71784,110792,880,9,32.9940,0.0000,296.946000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
174,71784,110793,873,8,1.3740,0.0000,10.992000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
175,71784,110794,707,10,20.9940,0.0000,209.940000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
176,71784,110795,708,12,20.2942,0.0200,238.659792,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71784,PO19285135919,10-4020-000448,29736,659,659,CARGO TRANSPORT 5,,2023-02-13 22:09:54
177,71815,111451,738,1,202.3320,0.0000,202.332000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71815,PO13021155785,10-4020-000276,30089,1034,1034,CARGO TRANSPORT 5,,2023-02-13 22:09:54
178,71815,111452,835,2,356.8980,0.0000,713.796000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71815,PO13021155785,10-4020-000276,30089,1034,1034,CARGO TRANSPORT 5,,2023-02-13 22:09:54
179,71815,111453,874,2,5.3940,0.0000,10.788000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71815,PO13021155785,10-4020-000276,30089,1034,1034,CARGO TRANSPORT 5,,2023-02-13 22:09:54
180,71832,111793,918,4,158.4300,0.0000,633.720000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71832,PO10353140756,10-4020-000088,29922,639,639,CARGO TRANSPORT 5,,2023-02-13 22:09:54
181,71832,111794,983,3,461.6940,0.0000,1385.082000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71832,PO10353140756,10-4020-000088,29922,639,639,CARGO TRANSPORT 5,,2023-02-13 22:09:54
182,71832,111795,781,2,1391.9940,0.0000,2783.988000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71832,PO10353140756,10-4020-000088,29922,639,639,CARGO TRANSPORT 5,,2023-02-13 22:09:54
183,71832,111796,868,1,41.9940,0.0000,41.994000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71832,PO10353140756,10-4020-000088,29922,639,639,CARGO TRANSPORT 5,,2023-02-13 22:09:54
184,71832,111797,810,1,72.1620,0.0000,72.162000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71832,PO10353140756,10-4020-000088,29922,639,639,CARGO TRANSPORT 5,,2023-02-13 22:09:54
185,71832,111798,980,1,461.6940,0.0000,461.694000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71832,PO10353140756,10-4020-000088,29922,639,639,CARGO TRANSPORT 5,,2023-02-13 22:09:54
186,71832,111799,925,2,149.8740,0.0000,299.748000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71832,PO10353140756,10-4020-000088,29922,639,639,CARGO TRANSPORT 5,,2023-02-13 22:09:54
187,71832,111800,985,2,112.9980,0.4000,135.597600,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71832,PO10353140756,10-4020-000088,29922,639,639,CARGO TRANSPORT 5,,2023-02-13 22:09:54
188,71832,111801,908,1,16.2720,0.0000,16.272000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71832,PO10353140756,10-4020-000088,29922,639,639,CARGO TRANSPORT 5,,2023-02-13 22:09:54
189,71832,111802,867,13,40.5942,0.0200,517.170108,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71832,PO10353140756,10-4020-000088,29922,639,639,CARGO TRANSPORT 5,,2023-02-13 22:09:54
190,71832,111803,782,3,1376.9940,0.0000,4130.982000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71832,PO10353140756,10-4020-000088,29922,639,639,CARGO TRANSPORT 5,,2023-02-13 22:09:54
191,71832,111804,937,1,48.5940,0.0000,48.594000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71832,PO10353140756,10-4020-000088,29922,639,639,CARGO TRANSPORT 5,,2023-02-13 22:09:54
192,71832,111805,936,1,37.2540,0.0000,37.254000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71832,PO10353140756,10-4020-000088,29922,639,639,CARGO TRANSPORT 5,,2023-02-13 22:09:54
193,71832,111806,743,4,809.7600,0.0000,3239.040000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71832,PO10353140756,10-4020-000088,29922,639,639,CARGO TRANSPORT 5,,2023-02-13 22:09:54
194,71832,111807,904,5,218.4540,0.0000,1092.270000,2008-06-01 00:00:00,2,2008-06-01 00:00:00,2008-06-13 00:00:00,2008-06-08 00:00:00,5,False,SO71832,PO10353140756,10-4020-000088,29922,639,639,CARGO TRANSPORT 5,,2023-02-13 22:09:54
